Frequency (Hz),MTF_10HU,MTF_30HU,MTF_50HU
0.0012254901960784314,1.0,1.0,1.0
0.0024509803921568627,0.9999882526100422,0.9999906441843631,0.9999913248257974
0.003676470588235294,0.9999530114247479,0.9999625773789439,0.9999652998583856
0.004901960784313725,0.999894279397703,0.9999158015081323,0.9999219267632821
0.006127450980392157,0.9998120614510319,0.9998503197789591,0.9998612083161177
0.007352941176470588,0.9997063644746209,0.9997661366806699,0.9997831484022888
0.00857843137254902,0.9995771973250327,0.9996632579841254,0.9996877520164705
0.00980392156862745,0.9994245708241084,0.9995416907410338,0.9995750252619905
0.011029411764705883,0.9992484977572612,0.9994014432830116,0.9994449753500647
0.012254901960784314,0.99904899287146,0.9992425252204717,0.9992976105988941
0.013480392156862746,0.9988260728729049,0.9990649474413464,0.9991329404326228
0.014705882352941176,0.9985797564243938,0.9988687221096357,0.9989509753801588
0.015931372549019607,0.9983100641423805,0.9986538626637886,0.9987517270738545
0.01715686274509804,0.9980170185937282,0.9984203838149147,0.998535208248052
0.01838235294117647,0.9977006442921542,0.9981683015448273,0.9983014327374898
0.0196078431372549,0.9973609676943704,0.9978976331039163,0.9980504154755716
0.020833333333333332,0.9969980171959194,0.9976083970088555,0.9977821724924987
0.022058823529411766,0.9966118231267066,0.9973006130401416,0.9974967209132677
0.023284313725490197,0.9962024177462302,0.9969743022394647,0.9971940789555281
0.024509803921568627,0.9957698352385095,0.9966294869069139,0.9968742659273084
0.025735294117647058,0.995314111706714,0.9962661905980168,0.9965373022246049
0.02696078431372549,0.9948352851674913,0.9958844381206136,0.9961832093288351
0.028186274509803922,0.9943333955450013,0.9954842555315655,0.9958120098041583
0.029411764705882353,0.9938084846646509,0.9950656701333013,0.9954237272946621
0.030637254901960783,0.9932605962465343,0.9946287104701979,0.9950183865214149
0.031862745098039214,0.9926897758985831,0.9941734063248011,0.9945960132793867
0.03308823529411765,0.9920960711094214,0.9936997887138825,0.9941566344342369
0.03431372549019608,0.9914795312409331,0.993207889884337,0.9937002779189713
0.03553921568627451,0.990840207520541,0.9926977433089181,0.9932269727304691
