manufacturer,model,kernel,eta_peak,f_peak,f_50,f_10,f_2
Siemens,Alpha,Br48u,1.000256127400234,0.064868778280543,0.4988025993707388,0.6984194435773379,0.8016514331980713
Siemens,Alpha,Hr68u,1.3639613312088716,0.5683349561830573,1.1550517991990614,1.429823700105357,1.5411395472259866
Siemens,Alpha,Br72u,1.206526631812605,0.5233558341369333,1.1440375164081853,1.491760679080098,1.6482867806921657
Siemens,Alpha,Br56f,1.07697988201796,0.2825499524262607,0.6916995344544906,0.9080069608404622,1.0186478849588987
Siemens,Force,Hr32s,1.0,0.0,0.23779680799630082,0.4513471561762849,0.5988912354363711
Siemens,Alpha,Br92u,1.0018252099833853,0.4262536302032913,1.9991431871916046,2.9028189260450503,3.264023529775919
Siemens,Alpha,Br40u,1.0,0.0,0.3326153627293769,0.6008048605141209,0.7531273683981817
Siemens,Alpha,Hr60u,1.3156087943823205,0.4229779058597502,0.8586388770191288,1.0854390205362903,1.2048647528689966
Siemens,Alpha,Br36f,1.0,0.0,0.2892937421090137,0.515243540014455,0.6425562486142077
Siemens,Alpha,Br68u,1.3533311780801212,0.5483933787731257,1.1177832182252052,1.4073533369684388,1.5387809623485444
Siemens,Alpha,Br84u,1.0,0.0,1.6860908126441692,2.425934320066155,2.8662308563575514
Siemens,Alpha,Br84u,1.0,0.0,1.7405912108290549,2.4419315359345375,2.8158066631148113
Siemens,Alpha,Hr40f_4,1.0,0.0,0.3103774345681718,0.604098748308872,0.8064157170253947
Siemens,Alpha,Hr40u,1.0,0.0,0.33525597148516806,0.6181538370116978,0.8220380824061952
Siemens,Alpha,Br36u,1.0,0.0,0.30606914242196803,0.5259683287459718,0.6499743001721525
Siemens,Alpha,Br40f,1.0,0.0,0.34812055962703103,0.6069813375954478,0.7538771105073062
Siemens,Alpha,Qr89u,1.0482186312366377,0.46771622934888246,1.770636342424063,2.7518364197233103,3.3216600564211918
Siemens,Alpha,Br48u,1.0000711931814403,0.047451343836886005,0.49494144086479863,0.696459560004917,0.7968348546257824
Siemens,Alpha,Hr60u,1.2394563583820097,0.40330451488952934,0.8454831260861068,1.0774271173496517,1.1993950814739833
Siemens,Force,Br40d_1,1.0,0.0,0.34425986919887447,0.6071899301404663,0.7594150213125057
Siemens,Force,Br69d,1.3368112987099106,0.6167495219885277,1.18702187113599,1.5248279157486224,1.7229121404212424
Siemens,Alpha,Br76u,1.0651769155243784,0.696663560111836,1.4113397017953118,1.9317651837277454,2.1734652066020446
Siemens,Alpha,Br36u,1.0,0.0,0.3044316483063995,0.5213763130510581,0.6470715438547748
Siemens,Alpha,Qr56u_3,1.0,0.0,0.6155099181490467,1.080935687227728,1.3170041298478448
Siemens,Alpha,Hr36f,1.0,0.0,0.280849959917638,0.5216322044105377,0.7017502484013991
Siemens,Alpha,Br44u,1.0,0.0,0.40157519851691625,0.707860356730736,0.873615179047091
Siemens,Alpha,Hr36u,1.0,0.0,0.2809871840473469,0.5272287009348228,0.7027171906672675
Siemens,Alpha,Br76u,1.0,0.0,1.345113354368153,1.8827855502431197,2.1952973622529144
Siemens,Alpha,Qr76u,1.005846275958874,0.3283965014577259,1.4168310379683708,2.001604430514991,2.334169485628261
Siemens,Alpha,Hr92u,1.160545739115881,0.801391304347826,2.754978740299405,3.2662413731198763,3.4476610062714816
Siemens,Alpha,Br98u,1.0,0.0,2.0840657091706807,3.2321327759205722,4.09454396067877
Siemens,Alpha,Br92u,1.043565859842754,0.6035169082125604,2.1265497803392135,3.009331281491699,3.396380770448742
Siemens,Alpha,Qr56f_3,1.0,0.0,0.6731300485654768,1.0873390739729152,1.2419044525890557
Siemens,Force,Hr32s,1.0,0.0,0.25701588895549854,0.49301248204374054,0.657171806520442
Siemens,Alpha,Br40u_3,1.0,0.0,0.3456855576107556,0.6113302062598994,0.7615408736426148
Siemens,Force,Hr40s_3,1.0,0.0,0.3649810851980404,0.6844738608406467,0.8958129139765875
Siemens,Force,Hr44s,1.0,0.0,0.38411841980959366,0.6834406823754035,0.8642549739706796
Siemens,Alpha,Bv40u,1.0,0.0,0.3869262070330914,0.6530454223972048,0.796820351719762
Siemens,Alpha,Qr89u,1.0039657901515937,0.30670531400966183,1.7094650139969945,2.7074524804286564,3.2646860709669507
Siemens,Alpha,Qr48u,1.0,0.0,0.4804249169607803,0.8611342852395033,1.0838954306419797
Siemens,Alpha,Br56u,1.081430126571184,0.29806572769953055,0.6934265094407305,0.9106119377692732,1.0157760771081294
Siemens,Alpha,Hr68u,1.3510529650273526,0.5748430066603234,1.1570739195387107,1.4273905598457364,1.5413796659470023
Siemens,Alpha,Hc40f,1.0,0.0,0.31507895685948495,0.6035220946448224,0.8129557729767749
Siemens,Alpha,Qr80u,1.0802567900939748,0.5672303206997085,1.882542111584986,2.551051385371349,2.8760775306892743
Siemens,Alpha,Br40f_3,1.0,0.0,0.33650669629140084,0.6039535169752159,0.7460878784783401
Siemens,Alpha,Br36f,1.0,0.0,0.2812044408771844,0.5152381511003957,0.6436794449733283
Siemens,Alpha,Bv40f,1.0,0.0,0.3821284994285977,0.6462907234897667,0.7882007770231801
Siemens,Force,Br32d,1.0,0.0,0.24654472689834617,0.44719897403313497,0.5539898997411354
Siemens,Alpha,Br40f_4,1.0,0.0,0.3420426562325254,0.6059891458857298,0.7483825724686168
Siemens,Alpha,Qr76u,1.030671841358365,0.44937441643323994,1.6010908044641712,2.166250323766217,2.4764701798355278
Siemens,Force,Bv40d,1.0,0.0,0.38256102712158563,0.6495209831601446,0.795857930806881
Siemens,Alpha,Br40u_1,1.0,0.0,0.33889637935804473,0.5975157077795751,0.7502476869347421
Siemens,Alpha,Bv40f,1.0,0.0,0.37947163193285155,0.6515806424824927,0.7947768609586637
Siemens,Force,Hc40s,1.0,0.0,0.32917860859677117,0.6102339506136034,0.8089684967713805
Siemens,Alpha,Br98u,1.0022097707326014,0.22537799043062198,2.088699009092925,3.121457499340871,4.269311878864654
Siemens,Alpha,Qr40u,1.0,0.0,0.386939669884609,0.6521173023008303,0.7917104618267989
Siemens,Alpha,Br76u,1.2664347955527664,0.6468415937803693,1.4910241301540208,1.9664647160653828,2.204773848391139
Siemens,Alpha,Br36f,1.0,0.0,0.294957988871509,0.5202896961144028,0.6479388028609218
Siemens,Alpha,Br44u,1.0,0.0,0.39197791126799486,0.6899896364146056,0.8571490290523784
Siemens,Alpha,Br56u,1.0204737337962104,0.21508675799086757,0.6579232256560368,0.8977621715792478,1.0226846941828318
Siemens,Alpha,Qr40f,1.0,0.0,0.37868369262998214,0.6489854857034046,0.7912781461221842
Siemens,Alpha,Hr68u,1.206041417232942,0.46849673202614384,1.0200289586840852,1.3337608999057786,1.5018469700901513
Siemens,Alpha,Hr68u,1.474210520102486,0.5553568030447193,1.177728489452279,1.4355491003818095,1.5424711484702918
Siemens,Alpha,Br76f,1.1964955533454016,0.6788422035480859,1.523649175539564,2.003755148632434,2.191900743181384
Siemens,Alpha,Br56u,1.108977174189234,0.3365258215962441,0.7002402605662248,0.9099692721786737,1.020355752232365
Siemens,Alpha,Br40f_3,1.0,0.0,0.34129655695574024,0.6084322726311019,0.7626498733124011
Siemens,Alpha,Br40u_3,1.0,0.0,0.3463070760215546,0.6119223128093757,0.7540839061851208
Siemens,Alpha,Br40u,1.0,0.0,0.3472435484313288,0.6102268321522251,0.7545263971831178
Siemens,Alpha,Qr40u,1.0,0.0,0.37033859084088216,0.6417944456880175,0.7840249951008781
Siemens,Alpha,Hr40u,1.0,0.0,0.300166315291029,0.5830690542973891,0.7817103526207175
Siemens,Alpha,Br72u,1.2919266036310249,0.6233043478260869,1.282872572657632,1.5541319400892883,1.6594555950620813
Siemens,Alpha,Hr40f,1.0,0.0,0.3307825635599249,0.6125077348815575,0.8135511151966601
Siemens,Alpha,Br80u,1.171030910971075,0.7024541062801932,1.6535113617961774,2.2249493075850277,2.5533556105986093
Siemens,Alpha,Br40u_1,1.0,0.0,0.34759948462626755,0.6033240740632269,0.7408478384351286
Siemens,Alpha,Br68f,1.2472253273755642,0.5694250706880302,1.1227720199704767,1.417451256923487,1.5630979319220017
Siemens,Alpha,Hr40f_4,1.0,0.0,0.3172609703793225,0.605123928713535,0.8079920203935074
Siemens,Alpha,Hr68f,1.4116715040839203,0.5599258572752548,1.1677110949135674,1.4275334203545542,1.5380491896248032
Siemens,Alpha,Br44u,1.0,0.0,0.4010600192873827,0.707121859145229,0.8674529408422849
Siemens,Alpha,Hr98u,1.0299428038298803,0.7236398838334946,3.2231614371881236,4.08479620341374,4.424295480719874
Siemens,Alpha,Br76u,1.1160805390165416,0.6393852065321806,1.4384767210866762,1.9505882241249772,2.1870076224715636
Siemens,Alpha,Br56u,1.0838637649631186,0.2825499524262607,0.6701748228131501,0.89095134998324,1.0026022871971576
Siemens,Alpha,Br98u,1.0,0.0,1.279799117735993,3.7941863514179848,4.352221138875738
Siemens,Alpha,Br40u_3,1.0,0.0,0.3459726526289887,0.6035498381045884,0.7377605006671906
Siemens,Alpha,Qr40u,1.0,0.0,0.37024638831171786,0.6352920993911292,0.7795863563324458
Siemens,Alpha,Hr40f_1,1.0,0.0,0.3116372512352913,0.6005315127799663,0.8095631179815409
Siemens,Alpha,Hr48u,1.0,0.0,0.46682428636305073,0.7168573038851863,0.8845433246306442
Siemens,Alpha,Br48u,1.003754983905472,0.12047058823529413,0.5100654105931456,0.7101936948530244,0.8091691663962287
Siemens,Alpha,Hr40u,1.0,0.0,0.32744090692304983,0.6150622006316674,0.8231234891632367
Siemens,Alpha,Hr84u,1.286526457890736,0.8805410628019323,2.193213158376521,2.770352740327258,2.9936922304183544
Siemens,Force,Hr69h,1.0,0.0,1.0047097429893899,1.5655601569331843,1.7947750550828043
Siemens,Force,Br40d_5,1.0,0.0,0.34797546676675584,0.6085194138151975,0.7555672204486573
Siemens,Alpha,Qr56f_3,1.0,0.0,0.6384397549104434,1.0798716062606781,1.240664413330095
Siemens,Alpha,Qr56u_3,1.0,0.0,0.6643529414140501,1.076407167021161,1.2306420361435622
Siemens,Alpha,Br48f,1.0,0.0,0.5016595477617054,0.704735945458873,0.8029023427751483
Siemens,Alpha,Br40f_4,1.0,0.0,0.34210001425071834,0.6099907388368117,0.762602635868304
Siemens,Alpha,Hr48u,1.0,0.0,0.48614193228327207,0.7448271805950334,0.9166096678736804
Siemens,Alpha,Hr36f,1.0,0.0,0.2715725580435904,0.5183291535951664,0.6969807261347379
Siemens,Alpha,Qr48u,1.0,0.0,0.5070822839990724,0.8797213906686263,1.0766271502808562
Siemens,Alpha,Br44u,1.0,0.0,0.41461480135993484,0.7148494261781082,0.878751865146482
Siemens,Alpha,Br72f,1.437611307981471,0.6394035414725069,1.3478879751764485,1.587241606946451,1.8277156403695258
Siemens,Alpha,Br44u,1.0,0.0,0.3929971008709802,0.6912528163885241,0.8604822409133794
Siemens,Force,Br59d,1.0309837122072223,0.3387523629489603,0.771200881312232,1.0019996871011012,1.1160291915886364
Siemens,Alpha,Br36u,1.0,0.0,0.3002232665937945,0.5220361103003444,0.6487207535426643
Siemens,Alpha,Qr80u,1.0395791758722188,0.46771622934888246,1.5878755970048741,2.2658895920967836,2.666096341464404
Canon,Aquilion Prime,FC30,1.0020177508399746,0.33415439842661016,0.7743100288987443,1.0734623395149934,1.2705875671867357
Siemens,Alpha,Hr60f,1.211905358042821,0.41112978524743227,0.8333804620868303,1.0723579636439875,1.2046028139277656
Siemens,Alpha,Qr56u_3,1.0,0.0,0.6601102478971318,1.0798573733541756,1.2375014762705354
Siemens,Alpha,Br68u,1.1423873022197026,0.46502316960148293,1.092599519748369,1.391252865419151,1.544890523909907
Siemens,Alpha,Br40f_1,1.0,0.0,0.34365051654774137,0.608527257209397,0.7644509534021864
Siemens,Force,Hc40s,1.0,0.0,0.3628959813003808,0.684724840900055,0.8982096143075136
Siemens,Alpha,Br40f_1,1.0,0.0,0.3357643358267632,0.6012139563954496,0.738936142234614
Siemens,Alpha,Br40u_3,1.0,0.0,0.3427331301257834,0.609200461417205,0.7590385001986447
Siemens,Alpha,Br36f,1.0,0.0,0.29574292596512536,0.5218812267840248,0.6470795060339913
Siemens,Alpha,Hr40u_4,1.0,0.0,0.32438856804019117,0.6145342148466157,0.8145021522866832
Siemens,Alpha,Hr40u_1,1.0,0.0,0.3289245597875927,0.6109929589127863,0.8200521842986032
Siemens,Alpha,Hr48f,1.0254902784989182,0.15956003666361135,0.496016583832271,0.754816556319761,0.9073076316425132
Siemens,Alpha,Qr89u,1.0011168357296234,0.18798067632850243,1.7187319990690517,2.7017607435689897,3.484402814329823
Siemens,Alpha,Br48u,1.0094709384298766,0.15753846153846154,0.5185031442428932,0.7124338797737567,0.8118434536980277
Siemens,Alpha,Br40f,1.0,0.0,0.34586460785827655,0.6085824911121167,0.766274777493984
Siemens,Alpha,Qr48f,1.0,0.0,0.5235370000303952,0.8895560254916212,1.0832950801996861
Siemens,Alpha,Qr56u_3,1.0,0.0,0.600982213219506,1.0737399001822692,1.2416007562451832
Canon,Aquilion Prime,FC18,1.0,0.0,0.37869071285420264,0.6107540338663535,0.7099734783317463
Siemens,Alpha,Br40u_1,1.0,0.0,0.3469429010677286,0.6110584899484904,0.7542106683719179
Siemens,Force,Br40d_3,1.0,0.0,0.346258753215359,0.6081161882419546,0.7575431265647946
Siemens,Alpha,Br56u,1.1144470811837557,0.3172957746478873,0.702001139816942,0.9135360407805537,1.0189583182876205
Siemens,Alpha,Br40u_3,1.0,0.0,0.34913970060737737,0.6133539295223818,0.7628456206863948
Siemens,Alpha,Qr89u,1.0264041261656796,0.664162633107454,2.430664552458039,3.434836146564394,3.9579545422661373
Siemens,Alpha,Br80u,1.2926652622929014,0.8458697764820214,1.9075474022301908,2.45021057237546,2.708497011190783
Siemens,Force,Hr44s,1.0,0.0,0.42923662800611057,0.7388134737741089,0.8839328079399423
Siemens,Alpha,Hr40u_3,1.0,0.0,0.3243752509824971,0.6099479936000642,0.8165351207519935
Siemens,Alpha,Br44f,1.0,0.0,0.4080342682298824,0.7139667245198199,0.877949428683682
Siemens,Alpha,Br80u,1.0,0.0,1.4443908034889978,2.1448788219773465,2.511288001676038
Siemens,Alpha,Hr36f,1.0,0.0,0.2705755889768006,0.516630433555073,0.6934818283227989
Siemens,Alpha,Hr36u,1.0,0.0,0.2848639037810764,0.525780527187115,0.7033939291954667
Siemens,Alpha,Br36f,1.0,0.0,0.29074278979677237,0.5184450976942387,0.6465218223508266
Siemens,Alpha,Br48u,1.0,0.0,0.5081543800333015,0.7044262043152232,0.8034118116070579
Siemens,Alpha,Qr40f,1.0,0.0,0.36591627166361945,0.6400849727446504,0.7723461605722718
Siemens,Force,Br49d,1.0,0.0,0.5278886429251097,0.7390893292927766,0.8405854790024038
Siemens,Alpha,Bv40f,1.0,0.0,0.3792167425348213,0.64990120287831,0.7970213518427547
Siemens,Alpha,Br72u,1.087297492598241,0.6628792270531401,1.2434338854918217,1.547433433853867,1.6780228921775298
Siemens,Alpha,Br44f,1.0,0.0,0.39331411196303884,0.6981722870685029,0.876477083694427
Siemens,Alpha,Qr76u,1.0073593798701155,0.3283965014577259,1.4193040626620477,2.001630335361994,2.3294461776178714
Siemens,Alpha,Br40u_3,1.0,0.0,0.33515683385259376,0.5971375027831846,0.7487805738486779
Siemens,Force,Qr54d,1.0,0.0,0.6636029674848041,1.128371556964702,1.332732319278038
Siemens,Alpha,Br68f,1.4465046723043917,0.5243671497584542,1.1449233366025153,1.4286015273623096,1.5645854229351472
Siemens,Alpha,Hr84u,1.1626449901110238,0.8211787439613527,2.088880737705456,2.7237805316504407,2.97007307506346
Canon,Aquilion Prime,FC86,1.0,0.0,0.7620602605583494,1.0945149276388195,1.2983741687858184
Siemens,Alpha,Bv40u,1.0,0.0,0.3837849006141746,0.6512448252646029,0.7963311917159148
Siemens,Alpha,Qr48u,1.0,0.0,0.4896796313633856,0.865878540960876,1.0591068355948612
Siemens,Force,Hr40s_1,1.0,0.0,0.3622047043638332,0.6835096217928079,0.8969150738715671
Siemens,Alpha,Hr40u_1,1.0,0.0,0.2964473740356733,0.581570912405806,0.7799076538355254
Siemens,Alpha,Qr56u_3,1.0,0.0,0.6393072361839247,1.0809929335437842,1.240618866756307
